HeadwordID	Headword	HomonymNumberID	WordClassID	SenseNumberID	Definition
25035	kapai	1	12	1	(in food names)
17399	flathead	1	1	25	(in full flathead nail) a nail with a wide flat (rather than a rose-shaped, or cylindrical (brad) head
31558	Force	1	1	1	(in full Northern Force) (usu. as the Force) a North Harbour-based netball franchise competing in the National Bank Cup.
30728	Sting	1	1	1	(in full Southern Sting) (usu. as the Sting) a Southland-based netball franchise competing in the National Bank Cup.
26688	carnal knowledge	1	1	1	(in law, often in phrase unlawful carnal knowledge) sex with an under-age female 
43507	golden koha	1	1	1	(in Maori contexts) = golden handshake
2625	poroporoaki	1	1	1	(in Maori oratory) a panegyric or farewell, often to a deceased person; a funeral lament.
36076	pork(y)	1	1	1	(in Maori use) a pig
42591	sported off	1	9	1	(in marbles)
3319	strip	1	13	1	(in milking)
24695	wrasse	1	1	1	(in New Zealand often called parrot fish) any of various elongated, compressed, usually brilliantly coloured, spiny-finned fishes, including (in warm seas) some important food fishes, as well as some believed poisonous. 
2685	Moeraki Boulders	1	1	1	(in North Otago)
16303	gum country	1	1	1	(in Northland)
31935	Maori country	1	1	1	(in Northland) 
10203	Beehive, the	1	1	1	(in Paihia)
50686	switch up	1	13	1	(in passive: be or get switched up) 
9867	Act	1	1	1	(in phr. under the Act) sc. the provisions of the Mental Health Act 
41503	skillion	11	1	25	(in pl.)
8594	flour bin	1	1	1	(in prison slang) a Pakeha
30808	training run	1	1	1	(in rugby union during training) practice in running with and handling the ball : going for a run
27475	coathanger	1	1	1	(in rugby) an illegal high tackle
1929	shepherding	1	1	25	(in rugby) the illegal shielding of a player with the ball; the illegal obstruction of an opponent from tackling the player with the ball
31094	chalk	18	1	1	(in rugby) the try line
6690	mongrel	1	1	1	(in sport, esp, rugby) hardness, fierceness 
30991	trot	1	1	1	(in two-up) a succession of heads, esp. in throw a trot, do a trot 
16030	graunch	1	13	1	(in various senses or applications of grind)
12380	inside	1	1	1	(In) Prison; to have been inside. 
23440	wayback	1	17	1	(in) the remote hinterland 
19086	down south	1	17	25	(in) the trouser pocket(s). 
322	sinker	11	1	12	(informal) (mainly boarding school) a heavy steamed pudding. -->a heavy (often unattractive) steamed (suet) pudding, with or without raisins 
22970	waddy	1	1	25	(informal) a club or bludgeon
375	send-off	1	1	1	(informal) a friendly gathering for a person who is leaving; a farewell
859	flattie 	11	1	1	(informal) a) a flat-bottomed rowing boat.
2074	shickered	1	12	1	(informal) drunk
6320	postie	1	1	12	(informal) the person who delivers letters. (spg occas. posty) a Post Office worker who delivers the mail; (formerly) postman. 
20767	hoop	1	13	1	(informal) to speed, rush, hurry. [? variation of whoop
13590	oil	1	1	12	(informal) useful information, the truth; somebody or something excellent in its class; the real thing. 
19750	hang of a	1	17	1	(intensive) as adv. very; also as adj. very great, very fine; = hell/heck of a
33573	muster	1	13	1	(intransitive use) to carry out a muster
10785	Italian arum	1	1	1	(introduced)
11802	kaffir lily	1	1	1	(introduced)
11803	tiger lily	1	1	1	(introduced)
11804	water lily	1	1	1	(introduced)
11828	linnet	1	1	25	(introduced) greenfinch
36703	Great Debater	1	1	1	(ironic) nickname of Dr Don Brash, former National Party leader
27721	cockatoo curl	1	1	1	(It appears as the title of the story and is used there (`Old Cockatoo Curl') as a sort of nickname, poss. from a crest of hair.) 
22056	reggie	1	1	1	(item of) registered mail
7711	Te Arawa	1	1	1	(iwi)
21195	hang	1	13	1	(joc.?) be married 
32030	Maori mile	1	1	1	(jocular) an indeterminate distance, similar to an Irish mile. -->an indeterminate distance; an `Irishman's mile' (cf MAORI TIME) 
845	Weekly News	1	1	1	(journal title)
43302	rumaki	1	1	1	(language) immersion
21188	humpie	11	1	12	(later) a rough shack
25775	large South Island kiwi	11	1	25	(later) large grey kiwi 
50355	kid in a lolly shop	1	9	1	(like or happy as a...) a simile expressing delight at a range of options
20281	heath	1	1	114	(little) mountain-heath, <I>Pentachondra pumila. </I>
17448	flax	18	1	25	(local =bluebell
36651	pull	19	13	1	(local) to pick, pluck (flowers) 
25914	knotweed	11	1	1	(locally) water pepper
4927	pan	1	1	1	(logging term)
24499	wool-clipping	1	1	1	(machine-)shearing 
15654	grass	1	1	1	(mainly farming)
11400	native laurel	1	1	1	(mainly NI) Laurelia novae-zelandiae, =pukatea. 
39207	burn	1	13	1	(mainly NI) to clear or improve (land) by burning the standing or felled cover. 
2369	tikanga	1	1	1	(Maori) culture
17427	populationist	1	1	1	(Maori) person supporting distribution of fishery assets on a population basis
32122	marble	1	1	1	(marble names in citations below)
11428	lay-up	1	1	1	(marbles term)
22250	ringer	1	1	1	(marbles term)
25621	kiss	1	1	1	(marbles term)
40189	screw	11	1	48	(Marist Fathers' Colleges) a toady; a boy who curries favour with the masters (cf BUM, BUMMER, from BUM-SCREW) [this should be separate as coming from a different metaphor (or rather metonymy -?or synecdoche - part for a whole -) to BUM SCREW, rather than PUT THE SCREWS ON]
5663	returned	1	12	1	(meaning as in returned serviceman)
36462	prospect	1	13	1	(merely a further example of 2?)to look for wapiti in an area where they have not previously been reported or shot for. 
27568	cut	1	1	1	(mining term) see cit. 
30933	tribute	1	1	1	(mining)
32630	milking cow	1	1	1	(mining)
41799	slide	11	1	25	(mining) a fracture in a lode; a dislocation in a vein etc.
16619	fall	1	1	1	(mining) in phrase run out of fall: to have insufficient (?slope ?pitch ?gradient) to allow a tail-race to operate from the lower level of a mine. 
11024	lamkins	1	1	1	(mishearing of larrikins?)
26799	cat's ear	1	1	1	(mistakenly for) hawksbeard
36131	poroporo	11	1	25	(mistakenly, ?from consonantal similarity); piripiri
50467	toi iho	1	1	1	(more fully toi iho Maori Made) a registered design mark used to identify and promote authentic and quality Maori arts and crafts.
43697	hokopapa	1	1	1	(Moriori) genealogy or whakapapa
27362	Clobbery, the	1	1	1	(name of a) menswear shop. 
6009	kawa 	1	1	1	(native pepper-tree)
28015	AFTA	1	39	1	(New Zealand) Academy of Film and Television Arts
35601	plains	1	1	25	(non-Canterbury reference, DNZE s.v. plain, sense b.)
14623	new iniquity	1	1	25	(non-Otago) a newcomer to a neighbourhood (as part of an influx)
33287	myrtle	1	1	1	(North Island) rata;  rata vine 
28583	creek	11	1	1	(now mainly Northland: ?hist); a tidal or saltwater creek; an inlet from the sea, a harbour. 
30803	tram-barn	1	1	1	(obs Auckland) for (Wellington and Christchurch mainly) TRAM SHED(S) see BARN 
24338	wizard	1	1	1	(obs.) in Maori contexts applies to a tohunga or to tohunga lore 
12481	inkberry	1	1	1	(obs)  <i>Coriaria sarmentosa</i>,  tutu  (see ink-plant for discussion). 
26879	Chatham Island	1	12	1	(occas. as Chatham solely) as a distinguishing epithet in the names of plants and animals, see akeake, aster, bellbird, cranesbill, fernbird, flax, forget-me-not, gentian, geranium, grass, fescue; kowhai, lancewood, lily, mahoe, matipo, mingimingi, mollymawk, oystercatcher, parakeet, petrel, pigeon, ribbonwood, robin, shag, snipe, sow-thistle, thistle, tit, tree-daisy, tree-heath, warbler. 
18481	work (off) a dead horse	1	9	1	(occas. bury a dead horse) to work off a debt, esp. an advance on wages. 
22363	go/be sent down the road	1	9	1	(occas. down the track) to be sacked
15106	give (it) best	1	9	1	(occas. give the game best) to give up, abandon an occupation or activity; to acknowledge defeat.
17321	flag	1	1	37	(occas.) <i>Phormium tenax</i> flax
20870	horehound 	1	1	1	(occas.) biddy-bid. 
29993	tig	1	13	25	(occas.) to filch 
21961	redshank 	1	1	1	(Occasionally) =willow weed 
50386	pelter	1	1	1	(occupation)
2228	Japper	1	12	1	(of a car) Japanese
11962	loaded	1	12	1	(of a car) provided with many extras
29768	so thin you could cut your fingers on its spine	1	9	1	(of a cattle beast)
35910	poley	1	12	1	(of a cattle beast) hornless
41298	shouldering	1	1	1	(of a dog) ?stopping before it gets to the head of a mob to hold the sheep together
10837	legging	1	1	2	(of a dog) biting the legs of sheep or other dogs
11325	town-supply	1	12	1	(of a farm) devoted to the production of milk for town drinking as opposed to butter and cheese production
27667	cut	1	13	1	(of a farmer) to produce (wool) by shearing
13734	all on	1	9	1	(of a fight etc.) a situation lacking restraint, no holding back, full on.
15209	go down	1	13	1	(Of a gang-groupie), to submit to sexual intercourse (?or rape). 
21723	car-attached	1	12	1	(of a goods train) with passenger carriages attached 
32179	go to market	1	9	1	(of a horse) to buck 
36961	bowler	1	1	1	(of a house for sale) only fit for bowling over
4207	kea	1	13	1	(of a kea) to attack a sheep
3647	speculating	1	12	1	(of a kick forward in rugby)
11722	line	1	13	1	(of a male dog) to mate with (a bitch)
11715	do a line with	1	9	1	(of a male) to court, make advances to (a female)
28499	crack one's whip	1	9	25	(of a male) to urinate
37651	black as a musterer's billy	1	9	1	(of a night)
4178	cunning as a Maori dog	1	9	1	(of a person or animal) extremely perceptive and/or manipulative. 
41193	shit anywhere	1	9	1	(of a person who can fit in to any company) 
39979	scaly	1	12	1	(of a person) thin
24106	wind	1	13	1	(of a pig dog) to get the scent of, pick up a scent
22307	rip	1	13	1	(of a pig) slash (a dog) with its tusks
30449	boomerang	1	13	1	(of a plane heading to Antarctica) to return before landing
21997	readied	1	12	1	(of a police case or evidence) manufactured 
34101	pacework	1	13	1	(of a racehorse)
43149	stiff	11	12	1	(of a racehorse) certain not to win
26042	staying	1	12	1	(of a racehorse) having the attributes of a stayer
38899	buck	1	12	1	(of a reef) barren
18024	freshed	1	12	1	(of a river) in fresh
48811	go a roarer	1	9	1	(of a river) to be in high flood. 
17833	formed	1	12	1	(of a road) made
1946	shingled	1	12	1	(of a road) surfaced with road metal
5477	seagulling	1	1	25	(of a rugby flanker) taking up an offside position opportunistically 
17084	fin	18	1	1	(Of a sailing scow) a small centreboard
11308	break-up	1	1	1	(of a school)
12325	in	1	17	1	(of a school) with classes in progress
27311	clapping	1	1	1	(of a sheep dog) see cit.
27665	cut	1	13	1	(of a sheep) to produce wool (from a shearing)
13362	eye	1	13	1	(of a sheepdog) fix or work sheep with the eye.
41764	slack	1	12	1	(of a sheepdog) ineffective
24679	work wide	1	9	1	(of a sheepdog) to keep well away from the sheep
22219	ring	1	13	1	(of a sheepdog) to turn in a complete circle around the sheep and come back to the handler; to stop after its out-run 
3815	Home-going	1	12	1	(of a ship) bound for Britain
26157	jump-out	1	1	1	(of a steeplechaser) a practice run with jumps (?modelled on 'hit-out' in other sports)
24128	wing	1	1	1	(of a stockyard or wing fence) 
30769	on the track	1	9	1	(of a swagger) on the move
30375	toll-free	1	12	1	(of a telephone call) made to a special number (a <i>toll-free number</i>) without toll charge to the caller, the recipient footing the bill 
44503	chew a kumara	1	9	1	(of a topdressing plane) to crash 
26619	cast out	1	13	1	(of a trained dog) make a cast. 
35191	pinch	1	13	1	(of a tree being sawn down) to close tightly on (the saw) 
29102	talk	1	13	1	(of a tree) to make sounds indicating it is about to fall 
41744	slab up	1	13	1	(of a tree) to split during felling
8840	pack a sad	1	9	25	(of a vehicle or machine) to break down
33617	do the Pacific Slope	1	9	1	(of a wanted criminal) to flee the country
27239	lobtail	1	13	1	(of a whale)
24127	wing	1	1	1	(of a wing dam)
48498	close-to-profit	1	12	25	(of a woman) in late pregnancy.
25024	in behind	1	9	1	(of a working dog) at heel
42259	solid	11	12	1	(of an activity) difficult (to accomplish) 
46324	nail in the boot	1	9	1	(of an animal) lame 
44103	born to the purple	1	9	1	(of an animal) of excellent breeding.
35552	plant	1	13	1	(of an animal) to hide or be hidden 
33643	pace	1	1	1	(of an athlete, footballer, racehorse,  to be speedy, fast, to possess speed of movement. 
49301	pluck	1	13	1	(of an undercover police officer) arrest (a prostitute)
36403	on the prod	1	9	1	(of animals, esp. sheep on the drive) rebellious, needing to be prodded along 
22484	roll off 	1	13	1	(of barrels of oil) 
41829	slew round	11	13	1	(of bullocks)
42365	span	1	1	1	(of bullocks)
44724	crush out	1	13	1	(of cattle or sheep) to smash and tread young fern and second-growth. 
7757	mild	1	12	1	(of cheddar cheese)
35213	pimp on	1	13	1	(of children etc.) to tell tales on; (of informers) to inform (police or authorities) on 
35210	pimp	1	1	12	(of children etc) someone who tells tales on or about; (of informers) someone who informs (police or authorities) 
4612	tailor-made	1	12	1	(of cigarettes)
20716	off the hook(s)	1	9	1	(of clothes and occas. other articles), ready-made, off the peg
15249	go-to-Jesus	1	12	1	(of clothing) formal, suitable for wearing to church (cf. ODE go-to-meeting adj. dated)
14155	native	1	12	1	(of country) in its aboriginal state, virgin.
36356	in profit	1	9	1	(of cows) in milk
3855	dry	1	12	1	(of cows) not producing milk
33144	berried	1	12	1	(of female rock lobster) carrying external eggs. 
34522	payable	1	12	25	(of fleeces) 
17969	free	1	12	1	(of fleecewool) not cotted, without contamination by vegetable matter
12356	indigenous	1	12	1	(of flora etc.) native
8287	hoof down	1	13	1	(of food) to eat quickly, stuff down
564	nugget 	1	1	1	(of gold)
14812	nuggetty	1	12	2	(of gold)
12601	unclean	1	12	1	(of grazing country) infected with scab
39285	bush-bled	1	12	1	(of gum) bled from the living kauri tree 
5004	bustered	1	12	1	(of hair) cut in a buster-cut
25727	back-end	1	12	1	(of home detention) granted near the end of a sentence
38896	buck	11	13	12	(of horses) to buck violently, buckjump, buck a town down. 
24602	plain	1	12	1	(of ice cream) vanilla-flavoured
20246	heavy	1	12	1	(of land)
5181	milk	1	13	1	(of land) to support cows in milk; (of farmers) to run cows
13710	open	1	12	1	(of land) with scattered trees without undergrowth, etc. 1829 
16753	feature	1	1	1	(of landscape i.e.)
21032	hostile	1	12	1	(of Maori or tribes) anti-Crown during the NZ Wars. 
22897	rush	20	13	37	(of men or materials). Contraction for to rush past or through; e.g. to rush a cordon of police- men; to rush a fence (i.e. to break-down or climb-over it). 
22812	run	22	13	37	(of news) to spread rapidly
2888	sool	11	13	1	(of people) to urge or egg on; occas. to scold
42955	standard grade	1	1	1	(of petrol)
38771	broken	1	12	1	(of pieces of fleece wool) from which the short and dirty ends have been removed. 
30154	naturalised	1	12	1	(of plant and animal species)
30155	invasive	1	12	1	(of plants or animals) spreading into or invading areas where they previously did not exist
8822	disengage	1	13	1	(of police) take early retirement
36421	prop	18	13	1	(of prison inmates) to hold a sit-down or other protest strike
8793	scabbing	1	1	1	(of prisoners) pandering to the administration
30283	toe	1	1	1	(of rugby players, racehorses, etc.) speed 
23061	wait for a death	1	9	1	(of shearers) to wait for a man to be sacked so as to get his job 
17614	flock	11	1	1	(of sheep) as a collective for the total sheep of a farm etc. -->1981 the official name for a group of two or more sheep with a single owner. (flock to be distinguished from mob - a number of sheep running together.) 
49132	run off	1	13	4	(of sheep) be worked successfully by a dog. 
