HeadwordID	Headword	HomonymNumberID	WordClassID	SenseNumberID	Definition	needs fixing
864	bully	11	1	12	Cockabully; pl. occas.<i> bullys</i>.  usu. of ?<i>Galaxias</i> sp(p) or <i>Gobiomorphus</i> spp., cockabully, toitoi	
39075	bully	11	1	25	large bully, <i>Gobiomorphus gobioides</i> 	
19639	bully	11	1	25	torrent-fish; <i>Cheimarrichthys fosteri</i>	
39113	bulrush	11	1	12	<i>Typha angustifolia</i>, any of a group of large marsh plants found in swampy areas; in NZ; raupo. 	
39144	bung	11	12	37	 in this collocation, often a mixture of senses of<i> bung(ed)</i>. It can mean a `blind' (i.e., useless, ruined) eye, or and eye <i>bunged-up</i> (sc by a blow, or (a bung in the eye) or by infection). It is not clear to which of these (or both) the 1963 citation below refers. cf P: <i>bung-eye</i> Aust coll for and ocular inflammation caused by flies : late 19-20C. 	
39165	bunny pants	1	1	1	water-resistant overpants for babies, [modern - replacing <i>pilchers</i>]. 	
39194	bur medick	1	1	1	<i>medicago</i> spp.	
39205	burke	1	13	1	to jib (at), baulk (at) (possibly a var. of<i> baulk</i> in this sense). 	
39197	burn	19	1	12	a fast car-ride; (from <i>burn the road up, burn the herbs</i>, etc.). 	
39303	burr	11	1	25	<i>Acaena  novae-zelandiae</i> 	
39304	burr	11	1	25	<i>Acaena  Sanguisorbae </i> var. minor. 	
39300	burr	11	1	12	a burr-bearing plant; in New Zealand, especially biddy-bid. 1. Native <i>Acaena</i> spp. esp <i>Acaena sanguisorbae</i>  	
39248	burr-reed	1	1	1	<i>Sparganium subglobosum.</i> 	
39220	bush clearing	1	1	1	the act or process clearing of bush by felling (and burning); (a loose comb.) from verbal phrs <i>to clear bush</I>	
18749	bush dog	1	1	1	<I>Canis familiaris</I>, the dog introduced by European settlers run wild or as semi-domesticated, esp. a mongrel dog associated with Maori settlements, usu. with epithets,  bush(-)dog (bush usu. in sense  [no.?] `wild, undomesticated'), Maori dog (Maori often in derog. sense [?no.] `mongrel', or in sense [no.?] `un-domesticated'),  native dog, wild dog. 	
39673	bush flax	1	1	25	<i>Astelia montana</i>	
39672	bush flax	1	1	1	<i>Astelia nervosa </i> (prob. from `growing in the bush A1, rather than from gen. Eng. `growing as a bush; bush-sized'); a tussocky, flax-like plant (astelia) with berries, red when ripe, found usually in bush; also called kakaha. 	
39618	bush hen	1	1	1	<i>Gallirallus australis</i> (and other spp.), Maori hen, weka, woodhen. 	
44320	bush lawyer	1	1	2	<i>Rubus cissoides</i>, a tenacious vine of the spp. Rosaceae notorious for trapping and starving sheep. 	
39385	bush sarsaparilla	1	1	1	 <i>Rhipogonum scandens</i> cit. also at sarsaparilla =supplejack. 	
39447	bushman's friend	1	1	1	<I>Solanum</I> spp. 	
8351	bushman's toilet paper	1	1	1	rangiora, <i>Brachyglottis repanda</i>	
37425	bust one's billy	1	9	1	to exert oneself; analogous to bust one's boiler, both probably euphemisms for bust one's gut; or poss. merely a coincidental half-rhyme on <i>boiler</i> rather than a semantic connection. 	
39540	buster-cut	11	1	12	 a boyish close crop (? fashionable in late 1920s) (perhaps from prec. buster `boy, fellow'; <i>buster-cut</i>: (hair) `cut like a boy's'). 	
5726	buttercup	11	1	25	<i>Ranunculus hirtus. </i>	
39573	buttercup	11	1	25	<i>Ranunculus lappaceus. </i>	
39586	buttercup	11	1	37	<i>Ranunculus macropus.</i> 	
39572	buttercup	11	1	25	<i>Ranunculus nivicola.</i> 	
39565	buttercup	11	1	25	<i>Ranunculus nivicola</i>	
39582	buttercup	11	1	37	<i>Ranunculus rivularis.</i>	
20179	buttercup	11	1	25	<i>Ranunculus</i> spp. native and introduced	
20180	buttercup	11	1	25	one of our endemic alpine buttercups, <i>Ranunculus godleyanus</i>	
24945	buttercup	11	1	25	snow buttercups (<i>Ranunculus nivicola</i>)	
36716	butterfish	11	1	25	<i>Odax cyanoallix. </i>a n. sp. found only at Three Kings Islands, mature males having conspicuously blue-fringed fins.	
36717	butterfish	11	1	25	<i>Schedophilus maculatus. </i>	
36710	butterfish	11	1	1	greenbone, (northern) kelpfish, wrasse; an edible kelp-feeding marine fish, <i>Odax pullus</i>, also known as kelpfish and  marari.	
36719	butterfish	11	1	48	occas. <i>Notolabrus fucicola,</i> also listed as <i>Pseudolabrus pittensis </i>(banded parrotfish);	
27787	butterfly cod	1	1	1	Pterois volitans </I>, aka lionfish	
36726	butterfly fish	1	1	1	<i>Gasterochisma melampus</i>; (also name of a fish in Europe). 	
1601	by gorry/py gorry	1	23	1	stage Maori for <i>by golly!</i> (rather than <i>by God!</i>); (HO never heard this used seriously or unconsciously by a Maori) 	
26405	cabbage palm	1	1	1	(formerly <i>Areca sapida) areca </I> spp, nikau	
26412	cabbage tree	1	1	1	<i>Cordyline Banskii</i>	
26407	cabbage tree	1	1	25	<i>Meryta Sinclairii </i>	
44404	cabbage tree	1	1	2	One of the species <i>Cordyline</i> especially <i>Cordyline australis</i>, a nectar-bearing native tree, known as ti, valued by early apiarists, and early shepherds for boundary-keeping purposes. 	
33199	cabbage-tree moth	1	1	1	<I>Venusia verriculata</i> 	
26447	calawar	1	1	1	a rendering of a Ma. var. <i>karewao</i> 	
26450	calceolaria	1	1	1	<i>Jovellana repens. </I>	
26449	calceolaria	1	1	1	<i>Jovellana Sinclairii. </i>	
26451	calceolaria	1	1	1	<i>Jovellana Sinclairii. </i>	
26452	calceolaria	1	1	1	<i>Jovellana Sinclairii. </i>	
8879	Californian bluebell	1	1	1	<i>Phacelia campanularia</i>	
3182	Californian stinkweed	1	1	1	<i>Navarettia squarrosa </i>, [formerly named <i> Gilla squarrosa </i>]; digger's weed,  yeast plant 	
44419	Californian thistle	1	1	1	an introduced plant, <I>Cirsium arvense</I>, an invasive paddock weed  recognised in 1878, often called Cali and Canada thistle.	
26476	caltha	1	1	1	<I>Caltha novae-zelandiae. </I>	
26478	caltha	1	1	1	<I>Caltha novae-zelandiae</I> 	
26477	caltha	1	1	1	<I>Caltha obtusa</I> 	
29528	Campbell Island teal	1	1	1	<i>Anas aucklandica nesiotis</i> 	
33032	campto	1	1	1	<i>Ochlerotatus camptorhynchus</i>, the southern salt marsh mosquito 	
26576	canary	11	1	25	<i>Certhiparus novae zelandiae,</i>brown creeper	
26580	candelabra tree	1	1	1	<i>Dracophyllum traversii</I>	
11707	Canterbury flatworm	1	1	1	the endemic NZ flatworm, <i>Artioposthia triangulata</I>, accidentally introduced into England.	
49755	Canterbury knobbed weevil	1	1	1	<i>Hadramphus tuberculatus</i>	
43669	Canterbury knobbled weevil	1	1	1	<i>Hadramphus tuberculatus</i> 	
16831	Cape fern	1	1	1	<i>Blechnum capense</i>	
1891	Cape gooseberry	1	1	1	a widespread introduced South American plant with an edible berry yellow when ripe, enclosed in a hood-like calyx; its berry; the usual name for the plant (<i>Physalis peruviana</i>) and berry in NZ from 1841; winter cherry is not recorded here (<i>Cape</i>, poss. from or reinforced by, the `cape' covering the berry which is orig. a South American native). 	
26563	caper	1	1	1	NZ coll. since 1944 (phs earlier) in various senses of `business' `sort of thing', `trick', `dodge' etc., esp. in<i> that's the caper</i>, `that's the trick', `that's satisfactory'. 	
26386	Captain Cook's cabbage	1	1	1	<I>Brassica oleracea</I>, Maori cabbage. 	
44437	Captain Cooker	1	1	2	a wild pig, <i>Sus scrofa</i>, also known as bush pig, grunter, Irish merino, poaka, and porker, among other names. The name comes from the pigs released into the wild by Captain James Cook, reputed to be domesticated white Berkshires.	
19643	carrot	1	1	12	<i>Anisotome pilifera</i>	
26731	carrot	1	1	12	<I>Daucus brachiatus, </I>  native carrot, wild carrot	
26670	casing	18	1	1	 the casing industry now uses a lot of synthetics; sausage skin(s), looked at esp. from manufacturers' or bulk point of view: <i>a casing manufacturer</i>; a butcher might say: I'm running out of casings, have to order some more. Guts are sold as sausage casings; the consumer of sausages would more usually speak of <i>sausage skins</i>	
26660	cassinia	1	1	12	used for various native <I>Cassinia</I> spp., occas. with epithets golden, yellow, a shrub with ? flowers. 	
26803	cat's eye	1	1	1	a shellfish (<i>Turbo</i> spp.) which closes the entry to its shell with a horny valve 	
26797	cat's reed mace	1	1	1	<i>reed mace</i> and <i>cat's tail</i> were common Brit. names for <i>Typha latifolia</i>, here applied in a mixed way to <i>Typha angustifolia </i>; raupo	
26798	cat's tail	1	1	1	<i>reed mace</i> and <i>cat's tail</i> were common Brit. names for <i>Typha latifolia</i>, here applied in a mixed way to <i>Typha angustifolia </I>; raupo. 	
549	catamaran	11	1	12	a logging sledge with usu. two runners on to which the front end of log was raised and placed for towing (<i>`snigging'</i>) out of the bush 	
26795	catfish	1	1	1	<I>Genyagnus monopterygius</I> spotted stargazer	
5472	cats' bar	1	1	1	a women's bar; often constr. with <i>the. </i>[cat prob. mere a derog. male term for a woman (esp. one who drank publicly), rather than a `prostitute'.] 	
26841	cattle-tick	1	1	1	any of several ticks (esp. of the genus <i>Boophilus</i>) attacking cattle in Amer, Aust, and NZ. 	
49406	cave spider	1	1	1	<I>Spelungula cavernicola</i>	
26861	cedar	1	1	25	[?also kaikawaka] <i>Libocedrus bidwillii. </i>	
26870	cedar	1	1	25	<I>Agathis australis </I> kauri. 	
26871	cedar	1	1	25	<i>L. bidwillii. </i>	
26862	cedar	1	1	25	<i>Libocedrus bidwillii</I>	
35274	celery topped pine	11	1	1	aka celery-topped pine; tanekaha; (In New Zealand)- <i>P. trichomanoides,</i> Don.; Maori name, <i>Tanekaha</I> (q.v.); <i>P. glauca,</i> and <i>P. alpinus</i>; Maori name, <i>Toatoa</i>, and often also called <i>Tanekaha.</i> ... 	
26950	celmisia	1	1	25	<i>Celmisia argentea. </i>	
26951	celmisia	1	1	25	<i>Celmisia argentea. </i>	
27603	celmisia	1	1	25	<i>Celmisia bellidioides. </i>	
26943	celmisia	1	1	25	<i>Celmisia glandulosa </i>var. <i>latifolia. </I>	
26948	celmisia	1	1	25	<i>Celmisia laricifolia. </i>	
26947	celmisia	1	1	25	<i>Celmisia linearis. </i>	
26944	celmisia	1	1	25	<i>Celmisia longifolia</i>. 	
26954	celmisia	1	1	25	<i>Celmisia rigida. </i>	
26949	celmisia	1	1	25	<i>Celmisia sessiliflora. <</i>	
27604	celmisia	1	1	25	<i>Celmisia sessiliflora. M</i>	
26952	celmisia	1	1	25	<i>Celmisia Sinclairii. </i>	
26955	celmisia	1	1	25	<i>Celmisia Traversii. </i>	
26953	celmisia	1	1	25	<i>Celmisia viscosa. </i>	
26912	centella	1	1	1	<i>Centella uniflora</i>, a native perennial 	
26902	centipede	1	1	1	<i>Cormocephalus rubriceps </i>	
26927	cestrum	1	1	1	a weed, <i><Cestrum></i> sp.	
16835	chain fern	1	1	1	<i>Tmesipteris tannensis </i>	
50405	Charleston gentian	1	1	1	a rare native plant <i> Gentianella scopulorim </i>, grown naturally in the Charleston area near Westport	
10595	Chatham Island aster	1	1	1	<i>Olearia semidentata</i>. 	
37204	Chatham Island bellbird	11	1	25	<i>Anthornis melanura melanocephala. </i>	
50646	Chatham Island Christmas tree	1	1	1	a rare plant, <i> Brachyglottis huntii </i> , also known as rautini, which is restricted to the Chatham Islands.	
32352	Chatham Island matipo	1	1	1	<i> Suttonia chathamica </I>	
28950	Chatham Island taiko	1	1	1	<i>Pterodroma magentae </i>; OTHER NAMES: <i>Magenta petrel; tchaik of the Moriori. 	
29723	Chatham Island thistle	1	1	1	<i>Embergeria grandifolia</i> 	
11767	Chatham Island(s) lily	1	1	1	The strikingly large Chatham Island native forget-me-not when cultivated in gardens; also called giant forget-me-not, and formerly Macquarie cabbage. <i> Myosotidium nobile (hortensia)</i>	
17879	Chatham Island/s forget-me-not 	1	1	1	an indigenous flowering plant <i> Myosotidium hortensia </i> , found principally in the Chatham Islands.	
11551	Chatham lancewood	1	1	1	<i> Pseudopanax chathamicum.</i> 	
27084	cherney	1	1	1	the wreckfish, <i>Polyprion cernuum</i>	
27082	cherry-pie	1	1	1	<I>Ageratum conyzoides. </I>	
561	chiack	1	13	1	to barrack; rib, poke fun at; cheek; tease; the shouting of `chi-hike' as a salute; hence, a noisy demonstration. In Aust. and (less commonly) in NZ, jeering, banter, cheek 1859 Hence <i>chi-hike</i> vt to salute with the cry `chi-hike'; also absol and intr to make a noisy demonstration. In Aust and (less commonly) in NZ to jeer at, tease, make fun of. So chi-acking, chyaching vbl n and ppa.] (Occas. constr. with<i> at</i>.) 	
10659	chickweed	1	1	25	<i>Stellaria decipiens</i>, var. <i>angustata. </i>	
18743	chickweed	11	1	1	chickweed /'tkwid/ n. any of numerous small plants, esp. <i>Stellaria media</i>, a garden weed with slender stems and tiny white flowers; <I>Stellaria</I> spp. native, New Zealand chickweed, usu. native, New Zealand chickweed, native spp. of <I>Stellaria, </I> kohukohu	
27097	Child of the Stars	1	1	1	<I>Clematis paniculata </I> puawhananga	
9249	Chilean rhubarb	1	1	1	the introduced plant, <i>Gunnera tinctoria</i>	
27099	chimaera	1	1	25	<i>Chimaera phantasma</i> 	
27100	chimaera	1	1	25	<i>Harriotta raleighana</i> 	
27102	chimaera	1	1	25	<i>Rhinochimaera pacifica</i> 	
9613	Chinaman	11	1	1	cement-stone; (usu. pl) a large stone found in gold-bearing gravels etc.; large blocks of <i>cement</i>	
44508	Chinese gooseberry	1	1	2	commercially-grown plant and fruit <i>Actinidia chinensis</i> [later called kiwifruit and Zespri.] 	
431	Chinese gooseberry	1	1	1	The plant and fruit of the <i>Actinidia chinensis</i>, since 1960s commercially and popularly known as kiwifruit; an old name for kiwifruit. 	
3637	chip	18	1	1	short for <i>chip basket,</i> a small container, formerly of thin strips of wood, for holding berries and other soft fruit. In NZ earlier called punnet, or strawberry-box; now, occas. and esp. plastic, a pottle 	
2132	choko	1	1	12	the vine and green fruit of the tropical American vine <I>Sechium edule</I> 	
4337	chookie	1	1	12	<I>Chookie</I> is a children's or familiar usage (also a call to fowls: chook, chook, chook); 	
24921	cicada	1	1	1	<i>Amphipsalta cingulata</i>	
27147	circular saw	1	1	1	a marine mollusc, <i>Astraea</i> spp. 	
27282	citron	1	1	1	<i>Pittosporum eugenioides </I> lemonwood. 	
5783	clematis	1	1	25	<I>Clematis afoliata</I>	
27397	clematis	1	1	25	<i>Clematis Colensoi. </i>	
27394	clematis	1	1	25	<i>Clematis hexasepala. </i>	
11686	clematis	1	1	25	<I>Parsonsia</I> spp. 	
5833	clematis	1	1	1	one of the  various indigenous species of climbing plants of the genus <i>Clematis</i>, which includes those by the names of pikiarero and puawananga.	
27420	clianthus	1	1	25	<i>Clianthus puniceus</i>	
27422	clianthus	1	1	25	<i>Sophora microphylla</I> kowhai	
50535	climbing broom	1	1	1	an endangered indigenous broom, <i>Carmichaelia kirkii </i> 	
11742	climbing lignum	1	1	1	<i> Muehlenbeckia adpressa.</i> 	
11768	climbing lily	1	1	1	<i> Rhipogonum scandens </i>; =supplejack. 	
27359	clinker beech	1	1	1	<i>Nothofagus truncata</i>, HARD BEECH	
27788	Cloudy Bay cod	1	1	25	<i>Lotella rhacinus </i>, aka kelp cod	
27532	clubrush	1	1	25	<i>Scirpus aucklandicus. </i>	
27537	clubrush	1	1	25	<i>Scirpus filiformis.</i> 	
27543	clubrush	1	1	25	<i>Scirpus inundatus</i> 	
27542	clubrush	1	1	25	<i>Scirpus nodosus</i>	
27540	clubrush	1	1	25	<i>Scirpus robustus</i>	
27539	clubrush	1	1	25	<i>Scirpus sulcatus </i> var. <i>distigmatosa. </i>	
27529	coal fish	1	1	1	<i>Parapercis colias, </I> blue cod	
32685	coastal milk tree	1	1	1	<i>Paratrophis Banksii </i>	
29743	coastal sowthistle	1	1	1	<i>Sonchus littoralis </i>	
27725	cockfight	1	1	1	[A complex of various esp. Sc dial. uses of <I>cock (cock's-headlin </I>.us;to ride cockie-breekie, cock-a-legs) for a boys' game in which one mounts on another's shoulders with 	
27767	cockle	1	1	25	<i>Nemocardium pulchellum. </i>	
24191	cockle	11	1	12	any of a group of edible, bivalve molluscs with ribbed shells; in NZ applied chiefly to two shellfish of different genera: A. <i>Chione stutchburyi</i> tuangi; and less often B. <i>Amphidesma australe</i> pipi; in NZ often called pipi; littleneck clam	
27716	coconut illusion/coconut delusion	1	1	1	a small meringue cake: present-day <i>coconut pyramid. </i>	
27770	cod	1	1	1	[The name of the Atlantic <i>Gadus</i>, transferred to various cod-like fishes of NZ waters, the simplex usu. preceded by a distinguishing (usu. colour) epithet: AND 1821.] 	
27748	coffee bush	1	1	1	spp. of the genus <I>Coprosma</I> which is allied to the coffee plant. 	
27735	coffee tree	1	1	1	<i>Coprosma lucida. </i>	
9302	coining	1	1	1	the Cambodian health remedy (<i>goh kyol</i>) of rubbing body with a coin and oil	
27826	coinleaf	1	1	1	<i>Epilobium</i> spp., a willowherb, from the shape of the leaf. 	
27847	Colenso's	1	1	1	as a distinguishing epithet translating spec. <i>colensoi</i>, see coprosma, daisy-tree; fern, bristle, filmy; fuchsia; grass, poa; mistletoe, nothopanax, ourisia, phyllachne, 	
32818	Colenso's mistletoe	1	1	1	<i>Loranthus Colensoi = Elytranthe = Peraxilla colensoi </i>	
24164	Colenso's wineberry	1	1	1	<i>Aristotelia Colensoi </i>	
28006	commo	1	1	1	a member, or imagined member of the Communist Party, or one thought to support Communist principles; a redfed, in NZ preferred to <i>commie</i> (US) or prob. <i>com.</I>	
16816	common fern	1	1	1	<i>Pteridium esculentum</i>	
17654	common flounder	1	1	1	<i>Rhombosolea plebeia</i> 	
5889	convert	11	13	1	<i>convert v</i>. take possession of an article, especially a motor vehicle, without authority in N.Z. This is seldom called theft. 	
28122	convolvulus	1	1	70	<i>Calystegia tuguriorum. </i>	
28125	convolvulus	1	1	70	<i>Calystegia tuguriorum. </i>	
28120	convolvulus	1	1	70	<i>Convolvulus erubescens. </i>	
28123	convolvulus	1	1	70	<i>Convolvulus erubescens.</i> 	
28113	convolvulus	1	1	1	a large family of vines to which bindweed and morning glory belong; powhiwhi; pohuehue [<i>convolvulere </I>to roll together]; spp. of wild flower, the introduced variety being often troublesome noxious weeds; bindweed, black bindweed, cornbind, morning glory 	
